INSEE REGI;INSEE DEPT;INSEE EPCI;INSEE COMM;INSEE IRIS;Maille géographique;Année;Nom IRIS;Code IRIS;Type IRIS;Nom commune;Code commune;Nom EPCI;Code EPCI;Type EPCI;Nom département;Code département;Nom région;Code région;Nb sites secteur résidentiel Enedis;Conso totale secteur résidentiel Enedis (MWh);Conso moyenne secteur résidentiel Enedis (MWh);Nb sites Agriculture Enedis;Conso totale Agriculture Enedis (MWh);Nb sites Industrie Enedis;Conso totale Industrie Enedis (MWh);Nb sites Tertiaire Enedis;Conso totale Tertiaire Enedis (MWh);Nb sites Secteur non affecté Enedis;Conso totale Secteur non affecté Enedis (MWh);Geo Point;Geo Shape
53;35;243500139;35047;350470102;IRIS;2011;Bruz Centre Sud Est;350470102;H;Bruz;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1020;4804.96967452518;4.71075458286782;0;0.0;;;14.0;2382.64564540143;0;0.0;;
53;35;243500139;35047;350470104;IRIS;2013;Bruz Ouest;350470104;H;Bruz;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;3264;16003.1251077245;4.90291823153326;0;0.0;;;19.0;3977.35259431762;0;0.0;;
53;35;243500139;35047;350470105;IRIS;2013;Bruz Nord;350470105;H;Bruz;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1338;7109.13699621059;5.31325634993318;0;0.0;4;714.911974453352;54.0;15152.6119529787;0;0.0;;
53;35;243500139;35051;350510101;IRIS;2014;Cesson-Sévigné CENTRE;350510101;H;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2655;15692.4763534715;5.91053723294595;0;0.0;9;461.328520726717;89.0;24765.4737554491;0;0.0;;
53;35;243500139;35051;350510101;IRIS;2015;Cesson-Sévigné CENTRE;350510101;H;Cesson-Sévigné;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;2691;15875.9334063258;5.89964080502632;0;0.0;9;648.861105535262;96.0;25086.1556092843;0;0.0;48.1124873467, -1.60179388298;"{""type"": ""Polygon"", ""coordinates"": [[[-1.601559342993925, 48.123480018771396], [-1.602550522659361, 48.12234072546601], [-1.600466372059336, 48.11743837142785], [-1.601116885193189, 48.11438444013394], [-1.592567824505748, 48.11451889129463], [-1.57906193327762, 48.11646076449218], [-1.571569028822985, 48.116219114415664], [-1.567137115207507, 48.11540135831408], [-1.575127310069814, 48.11501780805269], [-1.587452870843256, 48.11124832389047], [-1.599459860781523, 48.10662432344798], [-1.610972578761696, 48.10100105314525], [-1.60949589147746, 48.10181332999374], [-1.615806801308164, 48.10579633912017], [-1.616805130322516, 48.109488951596205], [-1.618982429980358, 48.111208156191026], [-1.613230424203058, 48.112118834787076], [-1.609064750673575, 48.11389756082999], [-1.613847649313919, 48.114777893145565], [-1.609675468283805, 48.11763015569616], [-1.611528652995968, 48.118610336683204], [-1.611958800620005, 48.120937077744166], [-1.611075063800302, 48.123143989903454], [-1.601559342993925, 48.123480018771396]]]}"
53;35;243500139;35051;350510102;IRIS;2011;Cesson-Sévigné LA HUBLAIS;350510102;H;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1601;7537.58006763806;4.70804501413995;0;0.0;;;11.0;1610.95044140635;0;0.0;;
53;35;243500139;35051;350510102;IRIS;2013;Cesson-Sévigné LA HUBLAIS;350510102;H;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1780;8607.31737605941;4.83557155958394;0;0.0;;;13.0;2077.94256851112;0;0.0;;
53;35;243500139;35051;350510103;IRIS;2015;Cesson-Sévigné COESMES;350510103;H;Cesson-Sévigné;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1648;8307.92101604393;5.04121420876452;0;0.0;0;0.0;17.0;13262.4473248424;0;0.0;48.1180373005, -1.62612904693;"{""type"": ""Polygon"", ""coordinates"": [[[-1.634366313347739, 48.11212572423051], [-1.634248062963755, 48.113995006408565], [-1.631994934147143, 48.11798757292836], [-1.628500281654061, 48.122472343113415], [-1.62803949168172, 48.12527933557341], [-1.628728500698695, 48.12720178119957], [-1.6210265174039, 48.12671110293336], [-1.62088379027968, 48.113079488269484], [-1.618982429980358, 48.111208156191026], [-1.624056381111125, 48.11088105315164], [-1.634366313347739, 48.11212572423051]]]}"
53;35;243500139;35051;350510104;IRIS;2011;Cesson-Sévigné ZONE INDUSTRIELLE;350510104;A;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;270;4501.39868027084;16.6718469639661;0;0.0;12;7440.25127870493;64.0;14771.3656671343;0;0.0;;
53;35;243500139;35051;350510104;IRIS;2012;Cesson-Sévigné ZONE INDUSTRIELLE;350510104;A;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;294;5031.42644987723;17.1136954077457;0;0.0;13;7421.11300741444;66.0;14895.1268723424;0;0.0;;
53;35;243500139;35051;350510104;IRIS;2015;Cesson-Sévigné ZONE INDUSTRIELLE;350510104;A;Cesson-Sévigné;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;291;4259.66966991686;14.6380401028071;0;0.0;12;6760.13077958297;68.0;14670.5248941883;0;0.0;48.1052610368, -1.62347024201;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-1.615054953637734, 48.09820860627356], [-1.624575761089148, 48.09982578439705], [-1.632869850376708, 48.10284033593207], [-1.634559500240397, 48.10565562949489], [-1.63437164703177, 48.1120414944575], [-1.617718377853371, 48.11069796305414], [-1.615806801308164, 48.10579633912017], [-1.60949589147746, 48.10181332999374], [-1.615054953637734, 48.09820860627356]]], [[[-1.63437164703177, 48.1120414944575], [-1.634371710689548, 48.112041501615856], [-1.634366313347739, 48.11212572423051], [-1.63437164703177, 48.1120414944575]]]]}"
53;35;243500139;35051;350510105;IRIS;2014;Cesson-Sévigné RURAL SUD;350510105;D;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;319;2907.3594623432;9.11397950577805;;;0;0.0;3.0;138.495753601512;0;0.0;;
53;35;243500139;35051;350510105;IRIS;2015;Cesson-Sévigné RURAL SUD;350510105;D;Cesson-Sévigné;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;324;3021.66487330571;9.32612615217811;;;0;0.0;4.0;164.979842570095;0;0.0;48.102074687, -1.58023683762;"{""type"": ""Polygon"", ""coordinates"": [[[-1.615054953637734, 48.09820860627356], [-1.611101202379195, 48.100932919148796], [-1.599018687056992, 48.10681281490119], [-1.575127310069814, 48.11501780805269], [-1.567978962659003, 48.11548588857693], [-1.55083962708619, 48.113496684125565], [-1.556369523305931, 48.0981041703223], [-1.557393247620729, 48.09649439123934], [-1.562706785329496, 48.09294185438603], [-1.582463998479289, 48.09226465349042], [-1.593192363926733, 48.08904148162409], [-1.605769443343045, 48.09100638425701], [-1.609360151202028, 48.094982510828096], [-1.615054953637734, 48.09820860627356]]]}"
53;35;243500139;35051;350510201;IRIS;2013;Cesson-Sévigné RURAL EST;350510201;D;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;131;1117.76078906264;8.53252510734836;;;;;4.0;454.45151483918;;;;
53;35;243500139;35051;350510201;IRIS;2014;Cesson-Sévigné RURAL EST;350510201;D;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;131;1019.65085268864;7.78359429533312;;;;;4.0;430.876796195596;;;;
53;35;243500139;35051;350510204;IRIS;2014;Cesson-Sévigné BOURGCHEVREUIL;350510204;H;Cesson-Sévigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1312;8652.87163741846;6.59517655291041;0;0.0;;;18.0;3166.61564869716;0;0.0;;
53;35;243500139;35055;350550103;IRIS;2012;Sud et Ouest;350550103;H;Chantepie;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;887;5159.00557906316;5.81624078812081;0;0.0;;;51.0;25699.1907432813;0;0.0;;
53;35;243500139;35055;35055xxxx;IRIS;2011;;35055xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;34;414.054685081195;12.1780789729763;0;0.0;;;6.0;412.643393745016;;;;
53;35;243500139;35055;35055xxxx;IRIS;2012;;35055xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;28;361.234351518522;12.9012268399472;0;0.0;;;7.0;442.136844169664;0;0.0;;
53;35;243500139;35055;35055xxxx;IRIS;2013;;35055xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;29;254.065650079501;8.76088448550004;0;0.0;;;5.0;419.059384738305;0;0.0;;
53;35;243500139;35059;350590000;IRIS;2015;La Chapelle-des-Fougeretz (commune non irisée);350590000;Z;La Chapelle-des-Fougeretz;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;2169;12137.5764625426;5.59593197904224;;;;;17.0;2086.97314047219;0;0.0;48.1772827087, -1.74138458321;"{""type"": ""Polygon"", ""coordinates"": [[[-1.761590704267932, 48.18664379803522], [-1.756434721424692, 48.18787227114288], [-1.751045378488732, 48.1920494674167], [-1.743957105519522, 48.19277285419577], [-1.729808281800258, 48.19265506792329], [-1.723935208713928, 48.18200947676827], [-1.720399098416177, 48.17195695479876], [-1.711666769157322, 48.16082398058356], [-1.714078098804514, 48.161272035964366], [-1.715720374575681, 48.163305762891355], [-1.720197285352561, 48.16498713299001], [-1.730908229798108, 48.16686635847325], [-1.735095420064372, 48.16532537842306], [-1.738195770274019, 48.16625368911647], [-1.742377225082046, 48.16376706067162], [-1.749447845486832, 48.162531387661616], [-1.755800138187409, 48.16330023603873], [-1.762207273919713, 48.16804824530124], [-1.760022363918419, 48.173299969050774], [-1.762766433449884, 48.18358641588558], [-1.761590704267932, 48.18664379803522]]]}"
53;35;243500139;35065;350650000;IRIS;2011;La Chapelle-Thouarault;350650000;Z;La Chapelle-Thouarault;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;834;5669.90307654094;6.79844493590041;0;0.0;;;3.0;83.1167725748837;0;0.0;;
53;35;243500139;35066;350660101;IRIS;2014;Centre Est;350660101;H;Chartres-de-Bretagne;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1515;6551.66055176827;4.32452841700876;0;0.0;;;7.0;757.996560206259;0;0.0;;
53;35;243500139;35066;350660103;IRIS;2011;Rural Ouest-La Janais;350660103;A;Chartres-de-Bretagne;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;72;746.60357548352;10.3694941039378;0;0.0;3;184.885977660032;8.0;2140.20389203081;0;0.0;;
53;35;243500139;35066;350660103;IRIS;2012;Rural Ouest-La Janais;350660103;A;Chartres-de-Bretagne;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;74;728.97190424665;9.85097167900878;0;0.0;3;211.268852528861;10.0;2137.4240205768;0;0.0;;
53;35;243500139;35066;350660103;IRIS;2014;Rural Ouest-La Janais;350660103;A;Chartres-de-Bretagne;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;74;804.0467867906;10.8654971187919;0;0.0;3;221.330497115446;10.0;2184.49700855861;0;0.0;;
53;35;243500139;35066;350660104;IRIS;2015;Rural Est;350660104;D;Chartres-de-Bretagne;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;249;1276.63486553736;5.12704765276049;0;0.0;;;8.0;2701.3994609269;0;0.0;48.039144562, -1.69534748932;"{""type"": ""Polygon"", ""coordinates"": [[[-1.70972308137227, 48.04657034815092], [-1.7053821158161, 48.05285794035567], [-1.702736859889201, 48.05164305403863], [-1.694960450165126, 48.05092059457404], [-1.683552347082332, 48.048386100755096], [-1.679061148432012, 48.045839711463806], [-1.678026145552287, 48.0437137549796], [-1.684601306461486, 48.035625451985155], [-1.690779093130645, 48.03048954969327], [-1.697259037898067, 48.02657532747962], [-1.705760239443709, 48.02367062582946], [-1.708568297382072, 48.02352844719503], [-1.713392361713973, 48.03044888731773], [-1.708402205554919, 48.031019960771104], [-1.7075099497727, 48.032363122750326], [-1.704047113201258, 48.03396662590494], [-1.703832336648305, 48.035133632137686], [-1.699521650133704, 48.034345899324286], [-1.699881908906568, 48.03168383036278], [-1.69166250514493, 48.03363113109538], [-1.690955517555209, 48.034737508208764], [-1.692289275902493, 48.03736349779542], [-1.694297566425358, 48.03760698070303], [-1.69287239745579, 48.03999689151421], [-1.693258292054258, 48.04087666140123], [-1.694883585261036, 48.04102904783057], [-1.696484348485063, 48.04305476697547], [-1.700343619310135, 48.04501817713369], [-1.70972308137227, 48.04657034815092]]]}"
53;35;243500139;35066;35066xxxx;IRIS;2014;;35066xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;14;57.3413793212791;4.09581280866279;0;0.0;3;74.4800200804286;4.0;188.588595771281;0;0.0;;
53;35;243500139;35076;350760000;IRIS;2014;Chavagne (commune non irisée);350760000;Z;Chavagne;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1804;9321.77492539339;5.16728100077239;;;4;625.206039130798;6.0;580.538673986006;0;0.0;;
53;35;243500139;35079;350790000;IRIS;2013;Chevaigné;350790000;Z;Chevaigné;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;911;6069.98737143189;6.66299382154983;0;0.0;;;;;0;0.0;;
53;35;243500139;35080;350800000;IRIS;2011;Cintré;350800000;Z;Cintré;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;837;5382.61612048657;6.43084363260044;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35081;350810000;IRIS;2011;Clayes;350810000;Z;Clayes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;268;1815.13204271709;6.77288075640706;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35081;350810000;IRIS;2015;Clayes (commune non irisée);350810000;Z;Clayes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;334;2017.33758695844;6.03993289508516;0;0.0;0;0.0;;;0;0.0;48.1792814841, -1.85347739365;"{""type"": ""Polygon"", ""coordinates"": [[[-1.833996156835059, 48.17346895418728], [-1.837154568857972, 48.17340162295346], [-1.848423286290059, 48.168488022502856], [-1.857995878889536, 48.16885483089588], [-1.859190432953358, 48.1745518610114], [-1.861648672427044, 48.17667005475205], [-1.873056935512495, 48.174551133688645], [-1.871122263202815, 48.17561103264929], [-1.870293004878224, 48.17870234312479], [-1.87140890957174, 48.18567636507962], [-1.858471091992386, 48.18956998667365], [-1.853585927690284, 48.18951960665601], [-1.850280638180319, 48.18860172997238], [-1.844252736401044, 48.18562031799198], [-1.834589147260434, 48.17668912539494], [-1.833996156835059, 48.17346895418728]]]}"
53;35;243500139;35088;350880000;IRIS;2011;Corps-Nuds;350880000;Z;Corps-Nuds;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1376;9254.27185928992;6.72548826983279;;;;;11.0;1013.06813631781;0;0.0;;
53;35;243500139;35120;351200000;IRIS;2013;Gévezé;351200000;Z;Gévezé;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2287;15167.7592835825;6.6321640942643;3;258.827929462585;;;11.0;1783.23131381756;0;0.0;;
53;35;243500139;35144;351440000;IRIS;2015;Langan (commune non irisée);351440000;Z;Langan;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;401;3257.26414135309;8.1228532203319;0;0.0;0;0.0;0.0;0.0;0;0.0;48.2358159951, -1.84485685959;"{""type"": ""Polygon"", ""coordinates"": [[[-1.876794654475278, 48.24885713495642], [-1.876474815529085, 48.25310007870577], [-1.874920502672447, 48.25455162472538], [-1.871475903060399, 48.25531398422012], [-1.865329496984834, 48.25450724546691], [-1.864164383092621, 48.25342390079903], [-1.853064373482736, 48.25050642771514], [-1.842450912215694, 48.250136250212776], [-1.831408693964705, 48.24383851567234], [-1.834932422764833, 48.2408682109127], [-1.835343102561983, 48.23703552566802], [-1.82860475569038, 48.23196209867835], [-1.823310028370013, 48.22976357322853], [-1.819810761832568, 48.22642149582695], [-1.821162363700587, 48.22223131518388], [-1.82335754389735, 48.21884498053615], [-1.826563854526187, 48.21726793973269], [-1.834797070967458, 48.21661629296681], [-1.844859041767009, 48.21945523664933], [-1.849132878844193, 48.22193635446995], [-1.852362329120385, 48.22567095771664], [-1.852951547449453, 48.22884607147712], [-1.851066058876017, 48.23138910858566], [-1.851197513606238, 48.23557194146085], [-1.85462927702048, 48.240905493611066], [-1.876794654475278, 48.24885713495642]]]}"
53;35;243500139;35278;352780101;IRIS;2011;Nord-Est;352780101;H;Saint-Grégoire;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1873;10509.1571147163;5.61086872115125;0;0.0;;;22.0;2212.52709168136;0;0.0;;
53;35;243500139;35278;352780101;IRIS;2015;Nord-Est;352780101;H;Saint-Grégoire;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;2303;11561.600277012;5.02023459705255;0;0.0;;;25.0;3644.19952262247;0;0.0;48.1567025472, -1.6701799338;"{""type"": ""Polygon"", ""coordinates"": [[[-1.686092269971453, 48.151982005709634], [-1.687711097856142, 48.15802917414084], [-1.694136425452365, 48.17140633994464], [-1.694613414995008, 48.1801571523148], [-1.68287662907088, 48.17699921643832], [-1.675044311952707, 48.17293015232566], [-1.677458307373581, 48.1648796338692], [-1.674965728056216, 48.16307115250188], [-1.669570029486651, 48.16114239026635], [-1.662337632890662, 48.16071384874541], [-1.653605014341336, 48.15781572461821], [-1.64244810704668, 48.15396238770166], [-1.639535177484294, 48.15104484959771], [-1.640182935494696, 48.14715153333498], [-1.642694244493722, 48.144770331386106], [-1.653385597219617, 48.142066335526074], [-1.657129259699105, 48.142946936990334], [-1.662342296659656, 48.14281922792739], [-1.665290856564032, 48.14105567721121], [-1.670767475434637, 48.141503966138956], [-1.675950655322464, 48.14330295876779], [-1.680044536007156, 48.14656597827336], [-1.679603161616075, 48.149776284954044], [-1.686092269971453, 48.151982005709634]]]}"
53;35;243500139;35281;352810101;IRIS;2011;Le Pigeon Blanc;352810101;H;Saint-Jacques-de-la-Lande;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2314;7035.44473312887;3.0403823392951;0;0.0;4;399.422423964253;12.0;6492.69731110999;0;0.0;;
53;35;243500139;35281;352810101;IRIS;2014;Le Pigeon Blanc;352810101;H;Saint-Jacques-de-la-Lande;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2560;7661.67362264427;2.99284125884542;0;0.0;6;745.12082772259;19.0;8360.77701670079;0;0.0;;
53;35;243500139;35281;352810202;IRIS;2015;Aeroport-Ecarts;352810202;H;Saint-Jacques-de-la-Lande;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1124;6476.27529333745;5.76181075919702;0;0.0;20;6103.43023579717;62.0;14898.0350525395;0;0.0;48.071658072, -1.72930110633;"{""type"": ""Polygon"", ""coordinates"": [[[-1.703980378142073, 48.08185482447711], [-1.69979672820758, 48.08073827209597], [-1.699880932500711, 48.079204229399906], [-1.696735320194922, 48.071478973036555], [-1.699548251059098, 48.06260349805104], [-1.706225162836401, 48.06470208340454], [-1.711609741129912, 48.064472163830345], [-1.717804107837379, 48.063325174643154], [-1.72811211122331, 48.05850941142974], [-1.731999169129019, 48.05958457107295], [-1.738474746666673, 48.05963495136828], [-1.761655207508769, 48.065804751304775], [-1.759532395172411, 48.07132673566567], [-1.753000426439991, 48.07889380120968], [-1.75166404514806, 48.08159635882616], [-1.745531054891221, 48.08038788891657], [-1.738143861530232, 48.0813922756335], [-1.731529028090505, 48.083602874094325], [-1.72569405854311, 48.08712424488024], [-1.714918627623953, 48.08661412804483], [-1.715891139178367, 48.08454596499304], [-1.717923325826757, 48.08414630926477], [-1.720133205734644, 48.08496819779763], [-1.721686838206563, 48.084317224232905], [-1.721136932807496, 48.082378577722835], [-1.71960257816979, 48.08187398733872], [-1.719395923024005, 48.07662217019153], [-1.712432011334316, 48.07371181315241], [-1.713746152793891, 48.067527344789056], [-1.711603663239955, 48.07048525271694], [-1.706622744636607, 48.08163019811439], [-1.703980378142073, 48.08185482447711]]]}"
53;35;243500139;35281;35281xxxx;IRIS;2013;;35281xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;32;182.837599789471;5.71367499342097;0;0.0;;;;;;;;
53;35;243500139;35281;35281xxxx;IRIS;2015;;35281xxxx;;;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;23;166.629202943995;7.24474795408676;0;0.0;6;225.26174337619;;;0;0.0;;
53;35;243500139;35334;353340103;IRIS;2015;Sud-Est;353340103;H;Thorigné-Fouillard;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1336;5592.21067030006;4.18578642986531;0;0.0;0;0.0;;;0;0.0;48.1443724385, -1.56912877988;"{""type"": ""Polygon"", ""coordinates"": [[[-1.57223255079432, 48.1379554799972], [-1.576560107106927, 48.13916203495544], [-1.578083787948984, 48.14149861929741], [-1.578960922275403, 48.14437587503134], [-1.578294632159987, 48.148883218415975], [-1.579936713134146, 48.1536837589888], [-1.575889336348605, 48.15619585862199], [-1.576359098813665, 48.16210251595366], [-1.571032029532548, 48.163453860829], [-1.572587560430307, 48.16083557795166], [-1.572168948560803, 48.15838307888769], [-1.570316273851037, 48.15599880299806], [-1.56195603643195, 48.15912664961923], [-1.561178923203015, 48.15848974231111], [-1.562221823872828, 48.153054067905146], [-1.565806511143539, 48.14469694824828], [-1.562881808544744, 48.14146177333729], [-1.558100476842483, 48.138740915986205], [-1.55830761505186, 48.13427761956896], [-1.559617576034391, 48.13198351344312], [-1.56782805706847, 48.124822497240366], [-1.570100717158243, 48.126457730766695], [-1.570831018350987, 48.13131739244023], [-1.569682188828591, 48.13439406805637], [-1.57223255079432, 48.1379554799972]]]}"
53;35;243500139;35334;35334xxxx;IRIS;2011;;35334xxxx;;;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;29;234.934460892364;8.10118830663325;0;0.0;;;;;0;0.0;;
53;35;243500139;35334;35334xxxx;IRIS;2015;;35334xxxx;;;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;22;100.397292621754;4.56351330098882;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35024;350240103;IRIS;2011;Entre Canal et Voie Ferree;350240103;H;Betton;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1243;7716.97494791287;6.20834669984945;0;0.0;5;3506.84051247473;14.0;3129.76183875516;0;0.0;;
53;35;243500139;35024;350240103;IRIS;2013;Entre Canal et Voie Ferree;350240103;H;Betton;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1261;8530.05973592271;6.76452001262705;0;0.0;6;3505.25763309877;15.0;3493.14966154061;0;0.0;;
53;35;243500139;35024;350240103;IRIS;2015;Entre Canal et Voie Ferree;350240103;H;Betton;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1324;8047.76627993643;6.07837332321482;0;0.0;6;3260.37066439362;17.0;3349.9793722205;0;0.0;48.1750676245, -1.64523449105;"{""type"": ""Polygon"", ""coordinates"": [[[-1.666015042771934, 48.16071401526699], [-1.667436471595641, 48.16207779449186], [-1.668075099136479, 48.16544353233832], [-1.664462114961813, 48.16907939488972], [-1.659700232476749, 48.17175098271895], [-1.65343371220991, 48.17035615596228], [-1.650747209249717, 48.16734970830197], [-1.647291518226699, 48.16723268478635], [-1.64440921077221, 48.16972587648119], [-1.639947143762388, 48.18162467144606], [-1.633992031024564, 48.191743033043835], [-1.630650512524048, 48.194202431049746], [-1.630161020202953, 48.19553670545905], [-1.632548944089877, 48.19686077209785], [-1.638920647762148, 48.19787498330079], [-1.639024320008768, 48.199896234058606], [-1.638426207988678, 48.200418555937006], [-1.638334118022423, 48.19920770253488], [-1.635028500587904, 48.19733933733704], [-1.629331495490885, 48.19654541474317], [-1.627497917476177, 48.19789635491056], [-1.627845131109882, 48.2020829753067], [-1.626497512416244, 48.20564022075656], [-1.624970253847999, 48.20294020895888], [-1.624378198853035, 48.190132855856056], [-1.626833355709963, 48.187264940087054], [-1.631672071473224, 48.18423757858206], [-1.634977392603067, 48.18045363656503], [-1.644790317453033, 48.16556005253488], [-1.649078417903051, 48.15625251002073], [-1.662337632890662, 48.16071384874541], [-1.666015042771934, 48.16071401526699]]]}"
