"id";"product_name";"countries";"ingredients";"brands";"stores";"energy_100g";"proteins";"fat";"carbohydrates";"saturated-fat";"sugars";"sodium";"salt";"fiber";"fruits-vegetables-nuts";"image_url"
"3350033088474";"Colin d'Alaska à la Bordelaise sans arêtes, Surgelé";"France";"Colin d'Alaska,Theragra chalcogramma,oignon,crème fraîche,eau,huile végétale de tournesol,chapelure de couverture,chapelure,persil,vin blanc concentré,arôme,sel,arômes naturels,farine de blé,eau,huile et matière grasse végétale de colza,sucre,gluten de blé,levure,sel,farine de seigle,son de blé,dextrose,malt d'orge,farine de fève,farine de blé,sel,dont arôme de fumée,contient crustacés,poisson,lait";"Monoprix,Groupe Casino";"Monoprix";"137.6";"10";"9";"4.3";"3.2";"1.2";"0.3110236220472441";"0.79";"0";"16.4";"https://static.openfoodfacts.org/images/products/335/003/308/8474/front_fr.9.400.jpg"
"3350030166274";"Tarte aux poireaux surgelée";"France";"";"Monoprix";"Monoprix";"191.35";"6.5";"8.7";"21";"3.6";"4.7";"0.38";"0";"1.4";"0";"https://static.openfoodfacts.org/images/products/335/003/016/6274/front_fr.10.400.jpg"
"3350030162382";"Lasagnes Bolognaise, Surgelées";"France";"Sauce bolognaise,eau,viande de bœuf origine France 24,6 %*,tomates pelées concassées 14 %*,double concentré de tomate 11,2 %*,amidon transformé de maïs,oignons,carottes,sucre,sel,basilic,ail,jus concentré d'oignon,arômes naturels,arôme naturel de poivre,jus concentré de carottes,arôme naturel de thym. *Pourcentages exprimés sur la sauce bolognaise.Sauce à base de crème fraîche légère,eau,lait écrémé en poudre,crème fraîche légère 4,2 %*,amidon transformé de maïs,huile de colza,farine de blé,sel,arôme naturel,contient lait,extraits d'épices.*Pourcentage exprimé sur la sauce à base de crème fraîche légère.Pâtes à lasagnes,eau,semoule de blé dur.Emmental 2 %,tomates,jus de tomates";"Monoprix,Monoprix Exploitation,Groupe Casino";"Monoprix";"115.14445";"5.3";"5.2";"11";"2.3";"2.8";"0.2677165354330709";"0.68";"1.5";"0";"https://static.openfoodfacts.org/images/products/335/003/016/2382/front_fr.7.400.jpg"
"3255790607244";"10 cordons bleus de dinde surgelés";"France";"viande de dinde saumurée,.24 % panure et chapelure,.11 % jambon de dinde fumé et cuit,.11 % fromage fondu,viande de dinde,eau,liant protéique végétal,soja,sel,dextrose de blé,arômes,soja,antioxygène,E316,eau,farine de blé,sel,levure,épices,viande de dinde,eau,liant protéique,soja,sel et sel nitrité,dextrose de blé,arômes,soja,antioxygène,E316,fromage,eau,beurre,protéines de lait,sels de fonte,E331,amidon modifié,sel,acide lactique,colorant,E160a";"Savourel,Alliance Elaborés";"Auchan";"197.8";"12";"10";"15";"0";"0";"0";"0";"0";"0";"https://static.openfoodfacts.org/images/products/325/579/060/7244/front_fr.9.400.jpg"
"3250390136033";"Poêlée Champêtre";"France";"Pommes de terre pré-frites,carottes,brocolis 16,5% champignons,oignons,épices,huile de colza,romarin,persil,thym,pommes de terre,huile de tournesol";"Saint Eloi";"Intermarché";"81.22222";"2";"3.1";"9.2";"0.4";"2.2";"0.30708661417322836";"0.78";"0";"0";"https://static.openfoodfacts.org/images/products/325/039/013/6033/front_fr.14.400.jpg"
"3250390417781";"Filet de Saumon à l'Oseille, Surgelé";"France";"Filet de saumon,eau,crème fraîche,lait,oseille,oignons,farine de blé,sel,vinaigre d'alcool coloré,arômes,épaississant,amidon transformé de maïs,sucre,extrait de vin blanc,sulfites,poivre,gluten,vinaigre d'alcool,colorant,caramel,lactose,céleri,poisson,soja,exhausteurs de goût,glutamate de sodium,guanylate de sodium et inosinate de sodium,antioxygène,acide citrique";"Claude Léger,Sélection des Mousquetaires,Les Mousquetaires";"Intermarché";"102.72222";"10.4";"5.4";"3.1";"2.8";"0";"0.4330708661417323";"1.1";"0";"0";"https://static.openfoodfacts.org/images/products/325/039/041/7781/front_fr.7.400.jpg"
"3250391640652";"Poêlée de légumes";"France";"Mélange de légumes,99,choux,fleurs,min,brocolis,min,courgettes,min,carottes,min,haricots très fin,min,poivron jaunes,min,poivron rouges,min,.Sachet d'épices,0,sel,sucre de melasse,poudre d'oignon,ail,fenouil,céleri,poivre,chili";"Saint Eloi";"Intermaché";"24.605556";"1.2";"0.6";"2.6";"0.1";"2.4";"0.20866141732283466";"0.53";"2";"0";"https://static.openfoodfacts.org/images/products/325/039/164/0652/front_fr.6.400.jpg"
"3250391643899";"Paniers feuilletés aux Noix de St Jacques surgelés";"France";"Pâte feuilletée,noix de Saint Jacques,mollusques,eau,carottes,poireaux,crème fraîche légère,farine de blé,margarine végétale,vin blanc,sulfites,échalotes,fromages fondus,eau,beurre,poudre de lait,épaississants,E410,E415,sel,oignons,poudre de lait,amidon modifié de maïs,sulfites,arômes,Cognac modifié,poudre de blancs d'oeufs,sel,ail,ciboulette,épaississant,méthylcellulose,poivre,farine de blé,margarine végétale,huiles et graisses végétales de palme,eau,sel,émulsifiant,mono,et diglycérides d'acides gras,acidifiant,acide citrique,eau,sel,dorure,eau,oeufs entiers en poudre,jaunes d'oeufs en poudre,sirop de glucose,amidon modifié de maïs,sel,sucre,correcteur d'acidité,E500,Chlamys zygopatagonica origine Argentine,ou Chlamys opercularis,origine Royaume Uni ou Îles Feroé,ou Chlamys nobilis,origine Vietnam,ou Argopecten circularis,origine Mexique,ou Argopecten purpuratus,origine Pérou,graisse de palme,huiles végétales de palme et de colza,eau,émulsifiant,mono,et diglycérides d'acides gras,acidifiant,acide citrique,fromages,dont emmental,dont poissons,crustacés";"Netto";"Netto";"258.95557";"6.2";"16.2";"21.4";"8.6";"2.4";"0.4763779527559055";"1.21";"0";"0";"https://static.openfoodfacts.org/images/products/325/039/164/3899/front_fr.7.400.jpg"
"3250390884033";"Quiche Lorraine - surgelé";"France";"Garniture,eau,jambon cuit standard,gélifiant,E407a,acidifiants,E262,E326,antioxydant,E316,conservateur,E250,arômes,œufs,crème fraîche,jambon cuit standard fumé,emmental,poudre de lait écrémé,amidon modifié de maïs,amidon de tapioca,sel,poivre,muscade.Pâte,margarine,eau,sel,amidon de blé,agent de traitement de la farine,E920,jambon de porc,eau,sirop de glucose,dextrose,plasma de porc,sel,gélatine F de porc,stabilisants,E452,E450-E451,jambon de porc,eau,sel,plasma de porc,lactose,gélatine F de porc,sirop de glucose,gélifiant,E407a,stabilisants,E451,E450,arôme,conservateurs,E316,E250,farine de blé,gluten,huile et graisse de palme et colza en l'état et hydrogénées,eau,sel,émulsifiant,E471,acidifiant,E330,conservateur,E202,arôme,colorant,E160a";"Claude Léger,Sélection Intermarché,Les Mousquetaires";"Intermarché";"245.57777";"10.3";"14.5";"18.6";"6.6";"3.5";"0.58";"0";"1.7";"0";"https://static.openfoodfacts.org/images/products/325/039/088/4033/front_fr.6.400.jpg"
"3250391041930";"Poêlée d'Automne";"France";"Pommes de terre rissolées,haricots plats,choux romanesco,haricots verts,châtaignes,lardon,antioxygène,E301 et E331,conservateur,échalote,huile de tournesol,oignons,persil,sel,sucre,extrait de levure,protéines de soja hydrolisées,extraits de légumes et d'épices,huile de tournesol,arôme fumé,pommes de terre,huile de palme,dextrose,viande de porc,sel,sirop de glucose,stabilisant,E450,E250,E252 et E262";"Saint Eloi";"Intermarché";"102.96111";"3.0";"4.4";"12.8";"1.4";"2.2";"0.42";"0";"2.8";"0";"https://static.openfoodfacts.org/images/products/325/039/104/1930/front_fr.6.400.jpg"
"3250391401949";"Paniers feuilletés au chèvre ";"France";"Pâte feuilletée,eau,sel,dorure,eau,tranche de fromage de chèvre affiné,fromage de chèvre fondu,amidon modifié de pomme de terre,préparation pour sauce blanche,crème fraîche légère,farine de blé,poudre de lait,margarine végétale,acidifiant,acide citrique,sel,épaississant,méthylcellulose,poivre,farine de blé,margarine végétale,huiles et graisses végétales de palme,eau,sel,émulsifiant,mono- et diglycérides d'acides gras,acidifiant,acide citrique,eau,oeufs entiers en poudre,jaunes d'oeufs en poudre,sirop de glucose,amidon modifié de maïs,sel,sucre,correcteur d'acidité E500,lait de chèvre pasteurisé,sel,ferments lactiques et fongiques,coagulant,fromage de chèvre,amidon de pomme de terre,sel,amidon modifié de pomme de terre,lactose,protéines de lait,amidon de pomme de terre,sel,gélifiant,alginate de sodium,huiles végétales de palme et de colza,graisse de palme,eau,émulsifiant,mono- et diglycérides d'acides gras";"Claude Léger,Intermarché";"Intermarché";"279.97778";"6";"18.8";"21.5";"10.8";"2.4";"0.4803149606299212";"1.22";"0";"0";"https://static.openfoodfacts.org/images/products/325/039/140/1949/front_fr.9.400.jpg"
"3250390257127";"4 Coquilles Saint-Jacques, Recette à la Charentaise, Surgelé";"France";"Eau,noix de Saint-Jacques,mollusque,crème fraîche,dont lait,farine de blé,champignons de Paris,margarine,pulpe d'oignons,épaississant,amidon transformé de maïs,échalotes,chapelure,dont blé,sel arômes,exhausteur de goût,glutamate de sodium,cognac,ail,persil,poivre,Argopecten purpuratus Chili,A,ou Pérou,B,Zygochlamys patagonica Argentine,C,ou Uruguay,D,Chlamys opercularis France,F,ou Iles Féroés,H,ou Ecosse,I,Argopecten circularis US,G,*,palme,colza,oignons,sel,acidifiant,acide citrique,échalotes,sel,acidifiant,acide citrique,dont gluten,céleri,œuf,lait";"Monique Ranou,Sélection des Mousquetaires,Les Mousquetaires";"Intermarché";"113.23333";"5";"6";"7.1";"3.8";"1";"0.3661417322834646";"0.93";"0";"0";"https://static.openfoodfacts.org/images/products/325/039/025/7127/front_fr.29.400.jpg"
;"Riz Cantonais ,Surgelé ";"France";"Riz blanc cuit,omelette,épaule de porc fumée,fécule de pomme de terre,saccharose,lactose,stabilisants,diphosphate,triphosphate,arômes,arôme de fumée,gélifiants,sel de sodium d'acides gras,sel de potassium d'acides gras,sel de calcium d'acides gras,farine de graine de caroube,gomme de xanthane,carraghénanes,algues Euchema transformées,émulsifiant,polyphosphate,maltodextrine de blé,exhausteur de goût,glutamate de sodium,condiments,antioxydant,ascorbate de sodium,conservateurs,nitrite de sodium,érythorbate de sodium,extrait d'épices,petit pois,eau,crevettes décortiquées,carotte,oignons,huile de tournesol,arôme,ail déshydraté,riz blanc,eau,œufs entiers,blanc d’œuf,eau,lait écrémé,sel,épaississants,gomme de xanthane,gomme de guar,huile de tournesol,épaule de porc,eau,dextrose de blé,dextrose de maïs,sirop de glucose de blé,acidifiant,lactate de sodium,protéines de sang,gélatine F de porc,sel,sel nitrité,sel,conservateur,nitrite de sodium,crustacé,sel,acidifiant,acide citrique,colorant,extrait de paprika,arôme de fumée,colorant,extrait de paprika,exhausteurs de goût,glutamate de sodium,guanylate de sodium,inosinate de sodium,gluten,soja,céleri";"Itinéraire des Saveurs,Sélection des Mousquetaires,Les Mousquetaires";"Intermarché";"131.62778";"3.9";"3.4";"20.5";"0.5";"0.6";"0.3464566929133858";"0.88";"1.3";"0";"https://upload.wikimedia.org/wikipedia/commons/f/f8/Question_mark_alternate.svg"
"3250391191215";"Lasagnes au saumon";"France";"Eau,pâtes,saumon,poisson,13,dont 0,7 % de saumon fumé,légumes,crème fraîche,poudre de lait,oignons,amidon modifié de maïs,emmental,dont lait,arômes naturels,dont poissons,vin blanc,farine de blé,jus de citron concentré,sel,huile végétale de tournesol,champignons en poudre,concentré de tomate,épices,semoule de blé,eau,oeufs,sel,courgettes,carottes,poireaux,céleri";"Monique Ranou";"Intermarché";"120.4";"3.8";"5.2";"12.3";"2.6";"1.9";"0.3543307086614173";"0.9";"0";"0";"https://static.openfoodfacts.org/images/products/325/039/119/1215/front_fr.10.400.jpg"
"3250390024804";"Colin d'Alaska à la Bordelaise, Surgelé";"France";"Filet de colin d'Alaska,eau,chapelures,échalotes,oignons,beurre,lait,huile de tournesol,vin blanc,sulfites,farine de blé,arôme,persil,sel,ail,épaississant,gomme de xanthane,farine de blé,eau,levure,sel";"Claude Léger,Sélection des Mousquetaires,Les Mousquetaires";"Intermarché";"121.594444";"9.8";"6.9";"4.2";"2.7";"0.5";"0.3582677165354331";"0.91";"1.9";"0";"https://static.openfoodfacts.org/images/products/325/039/002/4804/front_fr.6.400.jpg"
"3250390024668";"Colin d'Alaska à la Bretonne, Surgelé";"France";"Filet de colin d'Alaska,poissons,eau,champignons de Paris,poireaux,pommes de terre,lactose* et protéines de lait,tomates,crème* fraîche,concentré de vin blanc,épaississant,amidon transformé de maïs,échalotes,arômes,oignons déshydratés,sel,ciboulette,colorant,extrait de paprika,poivre.*dont lait,échalotes,sel,dont poissons,crustacés";"Odyssée,Sélection des Mousquetaires,Les Mousquetaires";"Intermarché";"62.11111";"8.8";"1.1";"3.7";"0.7";"2.1";"0.3307086614173228";"0.84";"0";"16.4";"https://static.openfoodfacts.org/images/products/325/039/002/4668/front_fr.7.400.jpg"
"3250390024767";"Colin d'Alaska à la Provençale, surgelé";"France";"Filet de colin d‘Alaska,qualité sans arêtes*,44,poissons,concassé de tomates,fenouil,oignons,eau,poivrons rouges,concentré de tomates,poireaux,huile d'olive,épaississant,amidon transformé de maïs,échalotes,sel,persil,concentré de vin blanc,ail,origan,sarriette,poivre,échalotes,sel";"Odyssée,Sélection des Mousquetaires,Les Mousquetaires";"Intermarché";"637.3555";"8.5";"1.9";"2.5";"0.3";"2.1";"0.33464566929133854";"0.85";"0";"0";"https://static.openfoodfacts.org/images/products/325/039/002/4767/front_fr.9.400.jpg"
"3250390020998";"Tarte aux 3 fromages - surgelé";"France";"Garniture,eau,œufs,emmental,comté,fromage blanc,crème fraîche,poudre de lait écrémé,amidon modifié de pomme de terre,beaufort,amidon de tapioca,arôme,sel,levure chimique,. Pourcentages exprimés sur la garniture mise en œuvre. Pâte,margarine,eau,sel,amidon de blé,agent de traitement de la farine,E920,amidon de blé,stabilisant E450i,acidifiant,E500ii,farine de blé,gluten,huile et graisse de palme et colza en l'état et hydrogénées,eau,sel,émulsifiant,E471,acidifiant,E330,conservateur,E330,conservateur,E202,arôme,colorant,E160a";"Claude Léger,Sélection Intermarché,Les Mousquetaires";"Intermarché";"233.87222";"8.9";"13.4";"19.5";"6.3";"2.8";"0.64";"0";"1.7";"0";"https://static.openfoodfacts.org/images/products/325/039/002/0998/front_fr.3.400.jpg"
"3250390026648";"Colin d'Alaska à la Normande, Surgelé";"France";"Filet de colin d'Alaska,poissons,eau,crème* fraîche,carotte,préparation béchamel,céleri,crevettes,échalotes,calvados,épaississant,amidon transformé de maïs,beurre*,concentré de vin blanc,arômes,oignons déshydratés,persil,sel poivre,colorants,curcumine,extrait de paprika et lutéine.*dont lait,amidon de blé,matière grasse végétale de coprah,farine de blé,lactose* et protéines de lait,poudre de lait,sel,poudre de beurre*,crevettes,crustacés,sel,colorant,extrait de paprika,échalotes,sel,dont poissons,crustacés";"Odyssée,Sélection des Mousquetaires,Les Mousquetaires";"Intermarché";"80.02778";"8.8";"3.3";"3.7";"2.4";"0.8";"0.3307086614173228";"0.84";"0";"7.6";"https://static.openfoodfacts.org/images/products/325/039/002/6648/front_fr.7.400.jpg"
"3250390024682";"Gratin de Poisson à la Crème fraîche, Surgelé";"France";"Poissons blancs,eau,flocons de pommes de terre,crème fraîche,margarine,lactose et protéines de lait,chapelure,ciboulette,sel arômes,huile d'olive,ail,poivre,pommes de terre déshydratées,émulsifiant,mono et diglycérides d'acides gras,épice,palme,colza,farine de blé,gluten,levure,sel";"Claude Léger,Sélection des Mousquetaires,Les Mousquetaires";"Intermarché";"156.23334";"7.5";"7.9";"13.8";"4.5";"0.9";"0.2755905511811023";"0.7";"0.6";"0";"https://static.openfoodfacts.org/images/products/325/039/002/4682/front_fr.7.400.jpg"
"3250390024781";"Colin d'Alaska à la Parisienne, Surgelé";"France";"Filet de colin d'Alaska,poissons,eau,champignons de Paris,lactose et protéine de lait,crème fraîche,farine de blé,carottes,tomates,échalotes,concentré de vin blanc,épaississant,amidon transformé de maïs,arômes,oignons déshydratés,sel,persil,estragon,poivre,curcuma,échalotes,sel,dont poissons,crustacés";"Odyssée,Sélection des Mousquetaires,Les Mousquetaires";"Intermarché";"70.47222";"7.9";"1.5";"6";"1";"3.2";"0.33858267716535434";"0.86";"0";"12.7";"https://static.openfoodfacts.org/images/products/325/039/002/4781/front_fr.6.400.jpg"
"3250390380054";"Colin d'Alaska à l'Oseille, Surgelé";"France";"Filet de colin d’Alaska,eau,crème fraîche,oseille,farine de blé,gluten,oignons,poudre de lait,jus concentré de citron,épaississant,amidon transformé de maïs,margarine,sel,concentré de vin blanc,sulfites,arômes,palme,colza,poisson,lait";"Claude Léger,Sélection des Mousquetaires,Les Mousquetaires";"Intermarché";"78.35555";"9.6";"3.2";"2.7";"2.4";"1.5";"0.31496062992125984";"0.8";"0.5";"0";"https://static.openfoodfacts.org/images/products/325/039/038/0054/front_fr.6.400.jpg"
"3250390381020";"Poêlée Campagnarde (Pommes de terre Bœuf & Lardons), Surgelé";"France";"Pommes de terre préfrites,viande de bœuf cuite,oignons,eau,poitrine de porc fumée,arômes,épaississant,amidon transformé de maïs,ciboulette,farine de blé,gluten,sel,colorants,caramel,extrait de paprika,pommes de terre,huile de tournesol,viande de bœuf,eau,saumure,sirop de glucose de blé,amidon transformée de pomme de terre,stabilisant,triphosphates de sodium et diphosphates de sodium,gélifiants,carraghénanes,sel,arôme,poitrine de porc,eau,sel,sel nitrité,sel,conservateur,nitrite de sodium,maltodextrine de blé,dextrose de blé et de maïs,épice,arôme,arôme de fumée,fumée,acidifiant,acide citrique,émulsifiant,diphosphate,antioxydant,érythorbate de sodium,ascorbate de sodium,acide ascorbique,conservateur,nitrite de sodium,condiments,extraits d'épice,exhausteur de goût,glutamate de sodium";"Claude Léger,Sélection des Mousquetaires,Les Mousquetaires";"Intermarché";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"https://static.openfoodfacts.org/images/products/325/039/038/1020/front_fr.8.400.jpg"
